,Node,count,closeness,betweenness
866,annoyed,366,0.46808858113404755,9.290607125996117e-05
867,hangout,365,0.47132144971387224,7.442236294206986e-05
868,disappoint,365,0.4692688038246177,0.0001432839557695492
869,large,363,0.473658117398202,0.00015637337653648088
870,specific,363,0.469699452656419,0.00013581694721153325
871,activity,363,0.4744107521186441,0.00010785454152589639
872,troll,363,0.4654735611277121,0.00011695707018017212
873,history,363,0.4751657824933687,0.00020369935593326564
874,letter,361,0.4701000492045268,0.00017480991711666855
875,smart,360,0.4728922620029698,0.00015870811492393192
876,earth,360,0.4742380621463318,0.00015277483856993194
877,coin,360,0.4775089964014394,0.00015605647042105032
878,unlimited,359,0.47522881018702745,0.00011884289478463075
879,infinite,358,0.47105808105709496,9.485464414990813e-05
880,universe,358,0.47787522091433526,0.00015420995622097695
881,task,358,0.4739557495783312,8.961603768082056e-05
882,red,357,0.47470933121335585,0.00028487811370191954
883,irritate,357,0.47177140599795897,0.00011045890763314158
884,form,357,0.4716316724807477,0.0002709099738579406
885,death,353,0.47790709307366525,0.000172664386501965
886,disappointed,352,0.47379905445168113,0.00010665124123176688
887,sever,352,0.47014631585853944,9.548066126238635e-05
888,original,351,0.46966866581457084,0.00022405320458238493
889,starter,349,0.4724401661501945,0.00010880702937943399
890,calm,349,0.4764770422582039,0.00011728497086104944
891,non,348,0.4737050870988001,0.00013770230387453276
892,cancel,347,0.4702543068088597,0.0001095338378138584
893,develop,346,0.4765245727206225,0.00021909340511136886
894,address,346,0.47303274359651437,0.00015562544199812373
895,feedback,346,0.4698534474279532,0.0001065589785388739
896,prison,346,0.47217554611050705,0.00015961196611424306
897,neon,345,0.47921752215348606,0.00017830800398307254
898,rare,344,0.4773658439092635,0.00023892141599246458
899,ninja,344,0.475812609980411,0.00017509777334045684
900,insane,343,0.4736737729300942,0.0001264822027979044
901,window,341,0.4741909866984316,0.0001347742939977626
902,attack,339,0.4764453605505502,0.00015814804006652732
903,teenager,338,0.4753864525973595,0.00013347859755255957
904,scared,338,0.4722377829769005,0.00015436049763426865
905,common,337,0.4718335363645343,0.00016090106847798153
906,total,337,0.474693607154687,0.0001754884581964352
907,grade,337,0.4745992846734667,0.00017640600133823355
908,blue,336,0.4701000492045268,0.00021381763220943136
909,display,335,0.4685477015628065,0.0001829566391881838
910,bypass,333,0.4764612008777179,0.0001365756038121513
911,hurt,333,0.46808858113404755,9.878658376125988e-05
912,sentence,331,0.47334522393975426,9.492255700590094e-05
913,nasty,331,0.4740184566533258,9.803235474194739e-05
914,vip,331,0.4699150736137981,6.19450574188278e-05
915,lucky,330,0.47364246290114687,0.00014022706790273645
916,zooming,330,0.4711974748471099,4.978276286069314e-05
917,sudden,329,0.4710890503270767,9.661628281107602e-05
918,vary,328,0.47840165576178395,0.00012701569707988426
919,area,328,0.4725647958847194,0.0002135787670893525
920,concern,327,0.4722377829769005,0.00013016354723619994
921,realize,326,0.4719267626041427,0.0001659225857962924
922,category,326,0.47295468796409357,8.187710483406733e-05
923,useful,326,0.4696224931183641,0.00011305985854149635
924,corporation,326,0.4752603303044372,0.0001326440240319633
925,yrs,325,0.4717558759628679,7.742358735944033e-05
926,legendary,325,0.476762367344223,0.00011448905139887028
927,payment,324,0.47827392871445734,0.00012452170620299048
928,technical,323,0.47404981641361515,6.94827144582794e-05
929,ball,322,0.4812451727727593,0.00021725073722339517
930,mod,321,0.47295468796409357,0.000159277551170468
931,loose,321,0.47496105789944654,0.00014028209464408219
932,creepy,321,0.47191122233930455,0.00011992551453271009
933,burg,321,0.4721288792251433,8.777404796119441e-05
934,maker,320,0.47189568309789587,8.671201093350176e-05
935,discover,317,0.4729859071256477,7.372999553532903e-05
936,retry,317,0.47265831134564645,3.445021674582979e-05
937,tiktok,317,0.473658117398202,6.3511276065368e-05
938,party,316,0.47031603820025597,0.00013022976140025718
939,wall,315,0.4749453171604693,0.0001611213757956289
940,lego,314,0.4763028449880351,0.00025921839571979707
941,suitable,314,0.4732358088696628,8.524906170867118e-05
942,playable,311,0.47587580939731033,0.00012088780837406582
943,recent,311,0.4722377829769005,0.00012659566152140394
944,piece,311,0.47491383881230115,0.00016900260121738641
945,amd,311,0.4699150736137981,8.545635065648236e-05
946,ability,310,0.4708414101258337,0.00014252506898081824
947,pack,310,0.47625535874513975,0.00021415854001216917
948,consume,310,0.47688928821004295,9.381292105950796e-05
949,swarm,310,0.48103517722878625,0.00011676640708009519
950,ram,309,0.4807608440403905,0.00011412370455912214
951,prevent,309,0.46556429081931,0.0001295671993288977
952,bet,309,0.4753864525973595,0.00012494783890279728
953,excited,309,0.4742380621463318,8.384424179711151e-05
954,unexpected,309,0.4810028864872122,5.207253316044489e-05
955,compatible,308,0.4753706836501144,8.5658473823171e-05
956,garbage,308,0.4757652214328398,0.00020437876466933392
957,boat,306,0.4760971396299126,0.0001362050860481892
958,drop,305,0.4751342749154565,0.0001345542321463888
959,race,305,0.47852945104848404,0.00013390374777685486
960,constant,304,0.47797085014841745,0.0001778534353553951
961,virtual,304,0.48037408239198204,0.00020932647319716298
962,tip,303,0.4679510204081633,8.205631393069392e-05
963,wild,303,0.4731576862123613,0.00014969268425949367
964,reduce,302,0.4765245727206225,8.873863415793725e-05
965,teleport,302,0.4698226403960266,0.00010298928711147965
966,blurry,302,0.47203557312252964,4.2477743596161744e-05
967,direction,301,0.47386172006745364,7.564630926985117e-05
968,extra,301,0.46877759968597693,0.00012286506995174464
969,dice,301,0.4811643835616438,0.00015891298689858568
970,cam,300,0.47950613979322115,6.562048086770511e-05
971,aware,298,0.47169376604568497,0.00011871878306531368
972,yay,298,0.47816222348269993,0.00012114376893744161
973,racist,296,0.47627118644067795,0.00013123156874067643
974,rip,294,0.4745049996688961,9.735939652415588e-05
975,tone,293,0.4754653130287648,9.512456971428776e-05
976,key,292,0.47115100108491964,0.00013915472626620457
977,section,292,0.47448928914346256,0.00012574184899503504
978,cash,292,0.4732045567112432,0.00012304979996500883
979,gam,291,0.4773499433748584,8.074907970510352e-05
980,upload,290,0.4741752969592694,0.00017127349080936299
981,interested,290,0.47776370182691025,0.00015106915459244945
982,client,290,0.47674650698602794,7.125011821734277e-05
983,chill,290,0.47098067569344026,0.00010001582284077365
984,buck,290,0.4749767996818242,9.932333334347481e-05
985,disaster,289,0.47776370182691025,0.00011655906192365703
986,cloth,287,0.47394007540181227,8.462899428144959e-05
987,dangerous,287,0.4709651976732722,0.00010653615965565294
988,randomly,286,0.47543376571675017,8.143443308202638e-05
989,dance,286,0.47390873015873014,0.00010523141497820381
990,disturb,285,0.4760971396299126,0.0001026501376362471
991,dead,285,0.47507127229331036,0.0001689227032295006
992,grind,285,0.47811436578367916,0.00012641302633116373
993,application,285,0.477556732980106,0.00014199324682449127
994,bubble,285,0.4758284082608407,8.339782538438035e-05
995,song,284,0.4801005025125628,0.0002197453506123721
996,reporting,284,0.4750397772474145,0.00010706254819844447
997,blow,283,0.47798679207524514,0.00011384880650748756
998,boom,283,0.47191122233930455,0.0001312376122578799
999,solution,282,0.47590741540198583,0.00013565477706742326
1000,draw,282,0.47650872817955114,0.00010294434681006304
1001,serious,282,0.47206667105869954,9.960328261562342e-05
1002,interest,282,0.47442645744363887,0.00013163299743973325
1003,tend,281,0.47544953884944596,8.989649351569947e-05
1004,pin,281,0.4705940301448133,8.024453757197126e-05
1005,raise,281,0.47386172006745364,9.004940379250721e-05
1006,dear,281,0.47239344694597357,0.00011342760055933094
1007,subscribe,281,0.48163333893463284,0.00027238230255161266
1008,class,280,0.4771274470635238,0.00019087727300365906
1009,process,279,0.47466216216216217,0.00013327417096744944
1010,floor,278,0.47342340854282977,0.0001746081766435882
1011,hunt,278,0.47758856266871064,0.0001853033206389809
1012,drain,278,0.47680995475113125,0.00012220053408920005
1013,frozen,277,0.4793457537545573,9.120558482469524e-05
1014,vehicle,276,0.4814553517436001,0.00019336987951428897
1015,lack,276,0.47937782237832416,0.00019329522603494685
1016,redeem,276,0.4800844192824361,6.291298550564416e-05
1017,reality,275,0.4778592864288096,0.0001171055430369041
1018,thumb,275,0.4760496943927717,0.00012887530410767714
1019,slot,275,0.47623953210155523,8.980447012694221e-05
1020,ready,275,0.475954832281634,0.0001556121755869526
1021,performance,274,0.47779555911182237,0.00015734679160987942
1022,regular,274,0.47680995475113125,0.000123155737536718
1023,attempt,274,0.4802292071576972,0.00011290654454001115
1024,sum,274,0.4784176264396595,7.992133120689361e-05
1025,hero,274,0.4809060402684564,0.0001261841117941286
1026,exploit,274,0.47152304807027934,6.85076457748706e-05
1027,situation,273,0.469591716364113,0.00015347143480142029
1028,allot,273,0.4755599800895968,3.247856859862441e-05
1029,vote,273,0.47477223786649,6.845846272600767e-05
1030,spam,271,0.4725647958847194,6.797756397328686e-05
1031,size,270,0.48211942809083264,0.00013160270953214642
1032,active,268,0.4785773918851227,0.00012750815635893367
1033,bottom,267,0.47854543026012625,0.00017612306562758782
1034,response,267,0.47230003625218336,0.00014156841729428586
1035,secret,267,0.4776840771974267,0.00012284071030979057
1036,unicorn,267,0.4738930590919612,0.00015134215150270928
1037,berry,266,0.47688928821004295,9.170348244092364e-05
1038,extreme,266,0.47239344694597357,9.829306337773932e-05
1039,collect,266,0.4781781781781782,0.00015287052633522285
1040,puzzle,266,0.4802935853609491,8.242072664003986e-05
1041,food,266,0.4754810882548109,0.0002371559162831764
1042,gmail,264,0.48047071445334766,4.493774825586943e-05
1043,wake,263,0.478481519815699,9.172003698648608e-05
1044,friends,263,0.473392131602418,0.00010766606664658186
1045,avoid,263,0.47507127229331036,0.00015656298052294388
1046,signal,263,0.4759390256052605,8.218657002931692e-05
1047,blame,263,0.4679663009404389,8.82897272685038e-05
1048,wen,263,0.47875325716576467,8.681738124902681e-05
1049,engine,262,0.47779555911182237,0.0001679843085461691
1050,somehow,262,0.4734390485629336,9.764900394956417e-05
1051,math,261,0.47598644878437624,0.00010510610455906912
1052,moderator,261,0.47688928821004295,0.00013078363257462846
1053,halloween,261,0.4796505790213535,9.35994803340738e-05
1054,disgusting,260,0.4766672210211209,0.0001394132176279971
1055,repeat,259,0.4752760919311511,6.251192206299769e-05
1056,smile,259,0.4764612008777179,9.068779078804118e-05
1057,paradise,259,0.4732983255721787,8.2361552160802e-05
1058,manage,258,0.4755441996283515,0.00013730260854465025
1059,advice,258,0.47390873015873014,8.364583755815013e-05
1060,attention,257,0.4721288792251433,0.00015368005754440179
1061,scammers,257,0.474693607154687,0.00012121206795165272
1062,swipe,256,0.477954909284952,5.250636092818111e-05
1063,image,256,0.4811159230536811,0.00012942292409240578
1064,freak,256,0.4797148021691103,0.00012869168091895393
1065,beware,255,0.4752760919311511,0.0001303151427741299
1066,outstanding,255,0.47765223477652236,0.00014377369700434048
1067,outfits,255,0.4753706836501144,4.963453410719193e-05
1068,pad,255,0.47950613979322115,6.468827132405929e-05
1069,absolute,254,0.4755441996283515,0.0001781895070242574
1070,sleep,254,0.48129365932294466,0.0001680482602225086
1071,various,252,0.47754081972675777,0.00011141470134962405
1072,early,252,0.47448928914346256,0.00012973815980299883
1073,custom,252,0.4743950478334271,7.204985424408248e-05
1074,percent,252,0.4731889321798851,8.295918263284788e-05
1075,dog,251,0.4804868235767451,0.00024555817138618443
1076,blah,251,0.4788652387476192,4.3933147182687344e-05
1077,negative,249,0.4697764374221465,0.00010866643868700681
1078,public,248,0.4787212720470337,0.00012976939169615244
1079,trip,248,0.47657211266668886,0.00014873734514736538
1080,desktop,247,0.47400277832903354,7.965933326443095e-05
1081,boredom,247,0.47433224108827327,5.935695845243236e-05
1082,focus,246,0.47701627667010615,0.0001115718130046339
1083,scare,246,0.4741752969592694,7.386078467703164e-05
1084,blank,245,0.47295468796409357,5.3209715397567945e-05
1085,destroy,245,0.47658796142334553,0.00011754644739461779
1086,goodbye,245,0.4732670651563687,9.994776673729801e-05
1087,editor,244,0.47362680943882607,5.3426818921289335e-05
1088,confuse,244,0.47522881018702745,8.404177155922142e-05
1089,news,244,0.4815038806571918,0.00010513155674001365
1090,release,242,0.4793617875301044,0.00014574514706615778
1091,evade,241,0.47657211266668886,7.638889100909691e-05
1092,function,241,0.47549686452768836,0.00018656962009943513
1093,alt,241,0.47673064768304446,7.721005053809303e-05
1094,record,241,0.47642952127659577,8.151471587554429e-05
1095,obstacle,240,0.47598644878437624,0.00011269281822747367
1096,plan,239,0.4725492135720645,0.00011287258013907117
1097,replace,239,0.4792816293769439,0.00013827728953116067
1098,paste,239,0.4770480343530508,6.957251412750486e-05
1099,confused,238,0.47152304807027934,6.829884849570018e-05
1100,drama,238,0.47838568615014854,9.717054902298902e-05
1101,warrior,237,0.4789292517461484,8.435960085030612e-05
1102,unlock,237,0.4755915441542495,9.914456796962895e-05
1103,mac,237,0.47138346161436745,7.494740809591138e-05
1104,refresh,237,0.47502403129039744,6.847674454846822e-05
1105,opening,237,0.4806963405225908,6.932327156499632e-05
1106,sec,237,0.47265831134564645,5.084655185401296e-05
1107,suit,236,0.47985936715218486,0.00017846408512565094
1108,mood,236,0.4778592864288096,7.906362734643825e-05
1109,sonic,235,0.48037408239198204,0.00010993417940487773
1110,holiday,235,0.4768575516587362,7.313409943590536e-05
1111,heat,235,0.4777318487899193,0.0001070326382433503
1112,adventurous,234,0.47915343207730116,0.00012073644207849429
1113,ground,234,0.4826877736611654,0.0001352149512546304
1114,robust,234,0.4747565096402306,0.00010922943751339843
1115,brain,233,0.4779230307476823,0.00014723597789048626
1116,hot,233,0.4755915441542495,0.00011807915113146015
1117,struggle,232,0.47040866568193007,6.525084607034787e-05
1118,provide,231,0.47628701518827476,0.00014054781443297823
1119,glitchs,231,0.4732670651563687,3.408842022766165e-05
1120,audio,230,0.4815847839236508,0.0001341671013770792
1121,increase,230,0.4798433000736624,0.00015515966628935635
1122,angle,230,0.4782420076086231,5.4003043622176534e-05
1123,cover,230,0.475812609980411,0.00013720278385695887
1124,proud,230,0.4797308606433904,0.00012570283014596667
1125,better,229,0.48039018503620273,0.00015013849148990432
1126,lower,228,0.4745992846734667,5.9286117835683676e-05
1127,texture,227,0.47920149802715173,0.00015763019337260788
1128,natural,227,0.4754653130287648,8.92366643748089e-05
1129,spot,226,0.4764928846921133,9.112821587932485e-05
1130,football,226,0.4820545595210064,9.075594342792113e-05
1131,push,225,0.4756388981081978,0.00013054918416081302
1132,clean,225,0.48080923304032747,0.00017309550160929117
1133,blast,225,0.4802613941018767,4.7691609877222456e-05
1134,frustrated,224,0.47236230594284584,5.992033801577054e-05
1135,weekend,224,0.4803096826088414,0.00012957634473370383
1136,brand,223,0.47574942734787373,9.618371747683998e-05
1137,protect,223,0.4718024691358025,0.00010028472117175989
1138,feeling,223,0.473110824997524,6.723971392198239e-05
1139,wolf,222,0.47905732909911414,0.00010265813325824849
1140,subscription,222,0.4763661747108097,6.767508900068977e-05
1141,state,221,0.47622370650981954,0.0001487272219981132
1142,strange,220,0.47884923817161185,9.766263321262359e-05
1143,optional,220,0.47777962993832307,8.287788185725531e-05
1144,visit,219,0.4797148021691103,9.828144811621303e-05
1145,sexual,219,0.47722277722277723,0.0001474512002739377
1146,water,218,0.4832574607991907,0.00025777159163895084
1147,data,218,0.47665136699261623,8.1061462783037e-05
1148,lead,217,0.4797469201928227,0.00016960462065093008
1149,pain,217,0.4803096826088414,0.00012041748240812635
1150,nerve,217,0.47698452321517726,6.012719060740712e-05
1151,hash,217,0.47386172006745364,5.812109728590247e-05
1152,laugh,216,0.4800522560546679,0.00012230345294686354
1153,corner,215,0.47398710104183894,7.549959083905267e-05
1154,concept,215,0.4804223935635267,0.00010998158000527744
1155,bank,215,0.48218431412132834,0.00017586853089492815
1156,tik,215,0.4798111691442346,4.699642754074093e-05
1157,plea,214,0.48126133387064274,8.090628486359245e-05
1158,friday,213,0.48082536487166583,0.00010657080359759057
1159,catch,212,0.4809706000805477,0.00013213596524769223
1160,similar,211,0.4790733435849435,0.00015370634131224069
1161,aloud,211,0.475812609980411,5.003714194244314e-05
1162,ultimate,210,0.47800273506554153,0.00012093449332731452
1163,slight,210,0.4760180694878097,6.25264087558759e-05
1164,photo,210,0.47856141053897017,0.00011810374764817983
1165,leg,210,0.4801970245275432,0.00014874156362749302
1166,electronic,209,0.47657211266668886,4.477821189116608e-05
1167,period,209,0.4798433000736624,8.554662794450245e-05
1168,disable,209,0.4742537560394467,8.021207430378152e-05
1169,classmate,209,0.47540222259081105,0.0001032121146955526
1170,result,208,0.4788652387476192,0.0001276635195403223
1171,secure,208,0.47625535874513975,5.548122967178609e-05
1172,dark,208,0.4786413279449584,0.00012438571517183936
1173,lazy,207,0.47300151825202985,7.285000097696899e-05
1174,thinking,207,0.47507127229331036,8.088839438876786e-05
1175,cheater,206,0.4830619880675498,6.336443318783743e-05
1176,costume,206,0.4783697176046465,6.389203667833094e-05
1177,stable,205,0.47942593336009637,5.245262451212437e-05
1178,innocent,205,0.47625535874513975,0.00011323189274463434
1179,flicker,204,0.47625535874513975,7.803653483965596e-05
1180,match,204,0.4796024229443459,0.0001013282716397979
1181,potion,204,0.48766461360465513,6.828993233294188e-05
1182,simulation,203,0.4767147894351673,5.504820392737657e-05
1183,optimize,203,0.4788332386648401,0.00010388346352137258
1184,advanced,203,0.47897727272727275,8.508192022099305e-05
1185,permission,203,0.475796812749004,0.00010874668513518014
1186,model,203,0.4824602747104767,0.00013264242150080367
1187,likely,203,0.47535491574897176,7.945928714283395e-05
1188,violence,203,0.4804868235767451,0.00011257093898097909
1189,encounter,202,0.47433224108827327,6.2698450023837e-05
1190,affect,202,0.4768258193312261,0.00010930299841809914
1191,front,202,0.47897727272727275,0.0001160193556562302
1192,bless,202,0.4773499433748584,9.121713552982589e-05
1193,green,202,0.48330635370295427,0.00015574201408557366
1194,violent,201,0.47790709307366525,0.00010832430566686624
1195,beta,201,0.4776203966005666,8.753427262672273e-05
1196,exact,200,0.4711664913203577,5.3411791814914005e-05
1197,strict,200,0.4801005025125628,0.0001064564403906491
1198,solid,199,0.4754810882548109,7.589903453824501e-05
1199,left,199,0.4752603303044372,5.863341509693997e-05
1200,positive,199,0.47529185460334306,9.342782901515217e-05
1201,discord,199,0.4764453605505502,6.070453445418023e-05
1202,bun,199,0.4814553517436001,5.8343187161409045e-05
1203,select,198,0.47840165576178395,0.00014125329801657397
1204,gross,198,0.47470933121335585,6.507373162850393e-05
1205,squid,198,0.48267151662119834,8.10889426788323e-05
1206,whit,198,0.47985936715218486,5.580250873471787e-05
1207,sensor,197,0.47828989086540064,3.732384605996288e-05
1208,hop,197,0.4796505790213535,0.00010785518937241135
1209,king,197,0.4810997717201558,0.0001669780485509719
1210,brick,197,0.48179525970751386,8.644420877072601e-05
1211,roll,196,0.4820545595210064,0.00016685274644091602
1212,tok,196,0.4760496943927717,3.714472613161562e-05
1213,moderate,196,0.47492957746478875,6.066993842030839e-05
1214,cap,196,0.48187626092804303,6.18497494806671e-05
1215,sky,196,0.47905732909911414,0.0001134982080809753
1216,file,195,0.4777318487899193,7.465304640486586e-05
1217,encourage,195,0.47884923817161185,0.00011084577011967178
1218,trick,195,0.4737677278587722,8.759291726295146e-05
1219,toy,195,0.47873726407215633,0.00011649542639806913
1220,bear,195,0.4788652387476192,0.00013048523912235322
1221,gain,194,0.47814626985186176,9.723384754114917e-05
1222,fighting,193,0.478481519815699,9.350652354977967e-05
1223,advise,193,0.48254149971379506,0.00011695924958796698
1224,treat,193,0.4792816293769439,9.88282613766739e-05
1225,blood,193,0.48072859011774177,0.0001154775228723114
1226,gear,193,0.4810836214710128,0.00017148223317567658
1227,cross,192,0.4787692513279658,0.00010759051553358592
1228,massive,191,0.4778274206455055,0.00012572354683462592
1229,hater,191,0.4757020513841864,4.5243771140987526e-05
1230,refuse,191,0.47814626985186176,0.00011048384127276474
1231,thanks,191,0.47859337429869087,8.78037884058044e-05
1232,road,191,0.47727045658906986,0.00012405122831779064
1233,thos,191,0.4788812403929693,4.573083742506796e-05
1234,effect,191,0.4788812403929693,7.444647726845098e-05
1235,reload,190,0.47979510529311326,4.1737074776480645e-05
1236,disappointing,190,0.4749453171604693,6.188966302478564e-05
1237,doubt,190,0.4769527739874197,0.00010182257256433285
1238,offensive,190,0.4783377837116155,8.007075075355544e-05
1239,adjust,189,0.48132598911802243,9.458090764175137e-05
1240,default,189,0.4799236462275209,8.506949159781653e-05
1241,restriction,189,0.4759390256052605,6.902658413540555e-05
1242,shooter,189,0.47784335300590175,7.493029100731864e-05
1243,movie,189,0.48332265353613707,0.00014363624888190965
1244,round,189,0.47727045658906986,9.710843023016377e-05
1245,fabulous,189,0.4773499433748584,6.868731113529166e-05
1246,dating,189,0.47463072133536466,7.332011704903616e-05
1247,spawn,188,0.48021311530342126,0.000122566229667173
1248,cringe,188,0.4732045567112432,5.200536872701556e-05
1249,cellphone,188,0.4773022481265612,5.2319727761923457e-05
1250,recover,188,0.47985936715218486,5.128223978117331e-05
1251,funniest,187,0.4811805392337911,5.3147239264022384e-05
1252,gay,187,0.4792656009631463,0.00011647215437642369
1253,thankful,187,0.4780824659727782,8.061735660363562e-05
1254,unknown,186,0.47584420759039747,6.427910629878199e-05
1255,rob,186,0.4819572893896082,7.356248745196648e-05
1256,respect,186,0.47952218430034127,9.18054898904538e-05
1257,frame,185,0.4785134729039367,5.062781566797803e-05
1258,shooting,184,0.4790092920649776,6.23709341905557e-05
1259,grateful,184,0.4752603303044372,6.563768157755512e-05
1260,dirty,184,0.4795382298812113,6.591624342945302e-05
1261,making,183,0.477954909284952,5.813629861642344e-05
1262,awhile,183,0.4751342749154565,3.743461809038217e-05
1263,sale,183,0.48350202429149797,0.00010206524606860356
1264,regard,183,0.47544953884944596,0.00012175247037751574
1265,supper,182,0.4790893591415104,4.690417678248674e-05
1266,avenue,181,0.4703777858010306,4.08268137682165e-05
1267,disconnection,181,0.4752130516961236,4.844977601736513e-05
1268,summer,180,0.48130982367758185,0.0001223383585346669
1269,restaurant,180,0.48084149778553215,7.760357010951154e-05
1270,stare,180,0.4826877736611654,8.179148022669175e-05
1271,one,178,0.4816495261141359,3.6630708617627074e-05
1272,defense,178,0.4819086690429753,8.010277235448015e-05
1273,cure,178,0.47873726407215633,6.341045763573504e-05
1274,grammar,178,0.4728610552017686,5.761953668409937e-05
1275,superb,178,0.4798433000736624,4.386611705374904e-05
1276,worst,178,0.4748351611941288,6.380425664400343e-05
1277,colour,177,0.47715921955117535,9.379999740710754e-05
1278,piss,177,0.47835375012517106,4.454084360648272e-05
1279,wing,177,0.4822816759212519,0.00014278339118718608
1280,sue,177,0.4822816759212519,8.212734533159526e-05
1281,equip,176,0.4849582078440662,5.9987102913339715e-05
1282,current,175,0.47955427653593896,9.175134528024726e-05
1283,spin,175,0.4754810882548109,5.674029192698181e-05
1284,position,175,0.48056738539955063,0.00016437351343749886
1285,spelling,174,0.47574942734787373,9.481894622130217e-05
1286,emote,174,0.4815847839236508,7.763620311949383e-05
1287,basic,174,0.4796505790213535,0.0001083850216184994
1288,compare,174,0.47854543026012625,0.00011254480930886062
1289,reopen,173,0.4798272340710483,5.358649465117826e-05
1290,resolve,173,0.4798111691442346,9.588767945273949e-05
1291,advantage,173,0.4784974958263773,8.514151556987206e-05
1292,mum,173,0.47614459432520434,0.00010202277059237936
1293,tutorial,171,0.4782579676289004,8.828414102197156e-05
1294,town,171,0.47913741223671014,0.00010707992846684961
1295,judge,171,0.47828989086540064,7.381904860320494e-05
1296,script,170,0.47819413393840304,0.00013756723567626044
1297,children,170,0.4833715596330275,0.00010503064772625282
1298,cos,170,0.48281786941580757,8.914087265854748e-05
1299,enable,169,0.48119669599086695,0.00010716972136039509
1300,pound,169,0.4853195164075993,0.00010483460996978049
1301,diamond,169,0.4823466056342769,8.685847923593365e-05
1302,accident,168,0.47567047265002654,5.8230115449147804e-05
1303,friendship,168,0.4835999190119457,0.00011104111110459475
1304,medium,168,0.47673064768304446,8.151242695146194e-05
1305,beast,168,0.4823628407943453,0.00010520914570889356
1306,parental,167,0.4798915045373874,6.411250473515712e-05
1307,predator,167,0.4782420076086231,8.865272029585732e-05
1308,spider,167,0.47955427653593896,9.579638523063121e-05
1309,streak,167,0.4776840771974267,4.2153086040111994e-05
1310,stage,166,0.4832085777867692,9.673891572877783e-05
1311,paint,166,0.4770480343530508,8.351416945362268e-05
1312,copyright,166,0.47480369744558193,6.006404007971478e-05
1313,terminate,166,0.4780824659727782,7.784216292918489e-05
1314,pandemic,166,0.48319228564685257,7.670451596657592e-05
1315,frustrate,165,0.48317599460552935,5.136339452764238e-05
1316,sensitivity,165,0.48119669599086695,5.666714824464626e-05
1317,relate,165,0.47835375012517106,6.167139274634368e-05
1318,privacy,165,0.47828989086540064,4.866705817135886e-05
1319,treasure,165,0.4857142857142857,8.061200511342588e-05
1320,monitor,164,0.4798915045373874,7.405063122132855e-05
1321,mimic,164,0.47902530333923854,5.704124799889467e-05
1322,leggy,164,0.4800040192926045,4.620684412226314e-05
1323,troller,164,0.47776370182691025,4.6732377288722405e-05
1324,creep,164,0.47598644878437624,7.364439498779143e-05
1325,sword,163,0.4822167636865305,8.406502345156518e-05
1326,blocky,163,0.4787212720470337,5.9773640401252425e-05
1327,sub,163,0.48021311530342126,0.0001990525299028813
1328,dat,163,0.4804868235767451,6.69706030060267e-05
1329,cache,163,0.4822005383580081,6.0120133000466184e-05
1330,business,163,0.4813906617400067,0.0001397846596473272
1331,best,163,0.4806640952540667,5.5911213787937705e-05
1332,woman,163,0.4786413279449584,0.00010029709650446726
1333,butt,163,0.4796505790213535,9.354015381041966e-05
1334,previous,162,0.47709567880684467,0.00010584197404684502
1335,rock,162,0.48319228564685257,0.00018003996353067292
1336,legacy,162,0.4843681346537331,0.00011008424038424669
1337,season,162,0.4809867427420708,7.383486859429685e-05
1338,personality,162,0.4811643835616438,5.7893340586111095e-05
1339,flash,161,0.4810997717201558,7.862274622803297e-05
1340,involve,161,0.47905732909911414,8.462931473382779e-05
1341,monthly,161,0.4757020513841864,6.88811634399777e-05
1342,unnecessary,160,0.48021311530342126,8.108613420848694e-05
1343,shout,160,0.481067472306143,8.321365645072847e-05
1344,bronze,160,0.4792816293769439,3.980492606575007e-05
1345,outside,159,0.4818924644406335,5.146517357713036e-05
1346,difference,159,0.48431902669820887,0.00012578456938631022
1347,location,159,0.4797308606433904,9.159529486829019e-05
1348,false,159,0.47979510529311326,6.801465425681905e-05
1349,resume,158,0.47486662911295935,4.2849106368872765e-05
1350,lags,158,0.4787692513279658,4.533882246951761e-05
1351,unbelievable,158,0.4805835010060362,4.974441583547483e-05
1352,dint,157,0.4777159238641288,6.194183157406816e-05
1353,zero,157,0.47856141053897017,6.966496580663316e-05
1354,grey,156,0.47899328186102474,4.258505772557314e-05
1355,entertained,156,0.4762078819698279,2.73313666101413e-05
1356,sus,156,0.47950613979322115,3.656157077290301e-05
1357,arm,156,0.47902530333923854,6.148316206254719e-05
1358,tree,155,0.4834694015248634,0.00013240783639524158
1359,combo,155,0.4829805877595039,3.6605670458317465e-05
1360,bull,155,0.4815686010954669,6.737783240566248e-05
1361,police,155,0.4797148021691103,0.00011680608655132263
1362,prize,155,0.4835509666970341,7.826178244707455e-05
1363,method,154,0.4852702153596099,9.296768587037843e-05
1364,lesson,154,0.47966663319610403,4.514362968236505e-05
1365,fat,154,0.48229790671064143,0.00013054311126846235
1366,kicks,154,0.4821518689230562,3.9054168891904106e-05
1367,skip,153,0.48207077502691065,7.055986134157365e-05
1368,homework,153,0.47867330238150907,5.1147266675951914e-05
1369,term,153,0.48239531439342936,0.00016242332948251338
1370,gum,153,0.4845318997869967,5.1350379946740995e-05
1371,again,152,0.48454828239112796,3.43642557312544e-05
1372,hospital,151,0.48122901276024177,0.00014761328608105793
1373,birth,151,0.47722277722277723,6.077845619842175e-05
