,Node,count,closeness,betweenness
188,suck,440,0.4730870151053117,0.0011755880430100365
189,wan,438,0.47184891781015703,0.0011435851737957052
190,user,437,0.4713821368004522,0.0017517574538579315
191,dance,434,0.47396092362344583,0.001003494400608356
192,become,434,0.4778311009240026,0.0013203472244201547
193,minute,431,0.47892885347117525,0.0010015127975436329
194,follow,429,0.47879135864494365,0.0019098598106793818
195,spend,426,0.4747029104105885,0.0011300266004869398
196,datum,423,0.47211606510969567,0.0008844570155390266
197,room,422,0.4709495234733498,0.001660892489469734
198,stick,420,0.4722497522299306,0.0008012050242729012
199,sure,419,0.47015293537247166,0.0013074811067281169
200,experience,418,0.4820783350195115,0.0017649030807798038
201,static,416,0.4740956577357686,0.0006211106349289212
202,boring,415,0.47578632051922115,0.0008738594383518292
203,device,414,0.4692269817823732,0.0009893588294501616
204,price,406,0.4753794626950759,0.0010561893880903896
205,scary,404,0.4772499642295035,0.0007893901720774218
206,life,403,0.47419675860108046,0.0017482327253612513
207,last,403,0.46959031395185136,0.0012359615187391686
208,map,400,0.4765340381455818,0.000986061829810827
209,full,399,0.46820606400898374,0.0008099146200263255
210,month,388,0.47018607273752466,0.0007700370793229224
211,next,383,0.47443282839058387,0.0012114153808660487
212,upload,381,0.4772158237356034,0.0004886046797804119
213,second,380,0.47278525868178595,0.001023128836838026
214,other,380,0.4697556510104922,0.0010211663246784473
215,number,380,0.47752326413743734,0.0010386860119957675
216,okay,380,0.47312056737588654,0.0014093989322431387
217,person,373,0.48274115348433316,0.0014508035065061147
218,body,373,0.4839669181659896,0.0015088242967813816
219,pose,372,0.475650623885918,0.0008561449972733546
220,diamond,371,0.4735571803790729,0.0005857948871800987
221,button,369,0.4748380667663179,0.0010083715930332992
222,hello,361,0.46972257428531194,0.0008659174740662802
223,freeze,359,0.47075012349163786,0.0005728064166214107
224,version,359,0.4767383691845923,0.0009008684065184105
225,beautiful,359,0.477796877238218,0.0010254710516966685
226,hang,356,0.4728522823929685,0.0005389719923834048
227,master,355,0.47111581920903955,0.00044168801256962327
228,follower,352,0.4788600961883569,0.000713546983478226
229,safe,351,0.476670239371204,0.001115681905366004
230,white,350,0.47958303378864126,0.0015470676306684485
231,roblox,348,0.48183459732755507,0.001395245782644763
232,dangerous,348,0.4779680447087483,0.0007113131120289729
233,week,347,0.47660212902764876,0.0008585498826899515
234,storage,337,0.47075012349163786,0.0006452288148988875
235,move,336,0.47941070786920587,0.0010815709685264717
236,blue,336,0.47626186906546725,0.0005103995855012922
237,weird,334,0.4752439980052718,0.000862117850880789
238,allow,333,0.4747704789694684,0.0012679467541019149
239,run,332,0.4782078853046595,0.0017221544317865415
240,girl,330,0.48615362192100275,0.0023327132936022
241,voice,327,0.4709162784131018,0.0008160481492899609
242,kind,323,0.4762278697886922,0.0012611901630077168
243,big,322,0.47772844457175595,0.0024559832693997106
244,leave,321,0.4791696595316765,0.0014729480407057903
245,acc,321,0.4820783350195115,0.0005204109073724995
246,clothing,317,0.46640564916451094,0.0007822381486858888
247,read,317,0.47075012349163786,0.0009899513651977629
248,restart,317,0.47582025677603423,0.0005076680732799137
249,high,315,0.4797554836389788,0.0010885171474718887
250,stupid,313,0.4798935328393641,0.0011855301353633444
251,graphic,308,0.47534558928316945,0.0008289063596446694
252,tiktok,307,0.4761259010777246,0.000722597385109542
253,playing,306,0.4711490924500318,0.0006224300226706478
254,lose,306,0.47218289920724804,0.0008174267541094306
255,reinstall,305,0.46932601660334883,0.00044026966256260544
256,low,302,0.47992805755395684,0.0009213037635586552
257,place,298,0.4747366922857956,0.0010442682749795009
258,seem,298,0.47588814381509487,0.0010739088819339097
259,pic,297,0.4771475573993277,0.0007658995772253896
260,perfect,295,0.47947962337382305,0.000784742198578278
261,remove,292,0.47656808115445065,0.00095978926755985
262,close,291,0.47999712188804144,0.0009798745372100568
263,quality,290,0.4683046683046683,0.0005288043042167626
264,home,287,0.47510861049782777,0.0009141830749110519
265,background,287,0.47619387536583624,0.0007310387594010442
266,word,283,0.4714487632508834,0.0009986194377112501
267,part,281,0.47487186788154895,0.0010492162496953327
268,sad,280,0.4772158237356034,0.0007115434284662803
269,bring,279,0.47315412440598625,0.0007698155816196461
270,eye,279,0.4773865750679834,0.0009751475830155977
271,request,278,0.476976976976977,0.0010213644570322004
272,dark,273,0.47961751383995976,0.0006875745146823877
273,complete,269,0.47218289920724804,0.0006161812602947287
274,lucky,268,0.47338915696849276,0.00046125094874620005
275,wow,268,0.47961751383995976,0.0009788083956745715
276,temporary,267,0.4715154085383093,0.0002698649208442258
277,glitchy,265,0.4742979025950942,0.0004777295771619068
278,press,264,0.47800229292060764,0.00036461487847104913
279,choose,263,0.4799625872364918,0.0010926654121198405
280,access,262,0.47889447236180904,0.0007682206336738489
281,today,261,0.4783793474363571,0.0007533521132088331
282,music,260,0.48141733419932164,0.0007982017264141568
283,spy,259,0.4838616087618771,0.0007725451350488352
284,customize,258,0.4784136546184739,0.0008238947411163605
285,improve,256,0.47670430184364726,0.0008185617365221194
286,purchase,256,0.4781393348623853,0.0007107566513396144
287,stay,255,0.47861960109054386,0.0007130693275560324
288,fast,255,0.481904211514845,0.00045899545889675146
289,warn,255,0.4801698697185633,0.0006317567393601544
290,whole,251,0.4706172839506173,0.0005681762639844199
291,favorite,251,0.4814868278599784,0.0009016039931274729
292,code,251,0.48530481594645714,0.0005129531020813782
293,report,249,0.477865329512894,0.0008253040295516765
294,record,249,0.4801007556675063,0.0005133116440856211
295,house,248,0.47527785693929897,0.0012220379471432924
296,online,247,0.4801007556675063,0.0009106146658445914
297,cost,245,0.4772158237356034,0.0007787359381598313
298,bye,244,0.48242695979172695,0.0011061626551759505
299,possible,242,0.477865329512894,0.0005073220769647244
300,chat,241,0.47755744863626604,0.000554188289077214
301,solve,241,0.46787768270444663,0.0003846845017999155
302,profile,240,0.47861960109054386,0.0005519170423355769
303,country,240,0.4807927927927928,0.0006164996462620111
304,understand,239,0.48358100761145345,0.001754244104140932
305,interesting,237,0.47937625754527163,0.0005926003136302878
306,clear,237,0.4747704789694684,0.00034749048784673403
307,believe,237,0.47609192121039107,0.0006671834914779207
308,scratch,235,0.4783793474363571,0.0007394477883161731
309,design,234,0.48239207462578637,0.0010591495304544392
310,task,234,0.47315412440598625,0.00050975391183373
311,search,232,0.48068886006629197,0.0005947869508775896
312,android,231,0.4713821368004522,0.00028978332464172155
313,yeah,231,0.47278525868178595,0.0009147492140833312
314,comment,230,0.4764659667166631,0.0008150528652838162
315,daily,229,0.4710160276777519,0.000425554426961261
316,rating,227,0.47701108330353953,0.0006294364454996945
317,kpop,226,0.47711343155485625,0.0004948630040897701
318,reward,225,0.4783107478310748,0.0005732355180315509
319,win,225,0.48228744939271256,0.0007700067770424875
320,template,223,0.47443282839058387,0.00030253270917425583
321,emoji,223,0.479651998849583,0.0005237620163773232
322,true,223,0.47711343155485625,0.0008059188616069221
323,buggy,222,0.4792729362741576,0.0005184674276377516
324,group,221,0.4804465250270076,0.0007018992414026362
325,space,219,0.47711343155485625,0.0004539049219754121
326,song,219,0.48431828081893424,0.0006230625332059978
327,connect,218,0.47937625754527163,0.0005999261657973015
328,suggest,217,0.48058497226424607,0.0008646203331257645
329,web,217,0.4859057469589919,0.0007897195250394725
330,crew,216,0.47855093256814923,0.0005805458858973573
331,ear,216,0.48526951334836693,0.0006500212227992946
332,location,216,0.4831257242178447,0.0004481577671833494
333,information,216,0.4831257242178447,0.0008839569659812157
334,instagram,213,0.4816606498194946,0.0005580780004856737
335,scared,213,0.48103547735794633,0.0005092040547336879
336,end,212,0.47879135864494365,0.0008116920466647307
337,fact,212,0.4762958731972012,0.0005704709525159076
338,top,212,0.47687468725427123,0.0012766944886847015
339,receive,211,0.4732212527488118,0.00044193414288873524
340,horrible,210,0.481904211514845,0.000534566913459364
341,night,210,0.47827645540579294,0.0011219462569947933
342,least,206,0.47656808115445065,0.0006516444212143965
343,notification,206,0.4816606498194946,0.00040543758489883436
344,application,206,0.4847053694688658,0.0007103347884154232
345,party,204,0.4741293532338308,0.0004955659067848397
346,idea,203,0.4815911059774762,0.0012969944572921285
347,social,201,0.4812436877795412,0.0008104079739548258
348,lagging,201,0.47861960109054386,0.0003928896183216306
349,occur,201,0.47548111190306486,0.00031560098835131905
350,chance,200,0.48417767455363625,0.0005049702401629959
351,write,200,0.4810701665825341,0.000506698678614565
352,speaker,200,0.4742304684723111,0.00043695760514739484
353,stuck,198,0.47903202642539133,0.00031571815272407426
354,break,194,0.48389670680400404,0.0009731356109931654
355,sister,194,0.4811395600432744,0.0004196937815624912
356,page,192,0.48274115348433316,0.0003976518448796326
357,mini,192,0.4779680447087483,0.00041587468581014115
358,collect,191,0.4816258753880586,0.0003342647400100491
359,miss,190,0.48256655092592593,0.0011133004029533979
360,greeting,187,0.47548111190306486,0.00027798842575348825
361,wear,185,0.4839669181659896,0.001278381494586113
362,exit,184,0.47800229292060764,0.0002926934271363807
363,mobile,183,0.4809661139149243,0.0005279800627488485
364,difficult,183,0.4783793474363571,0.0004601761586806307
365,ban,183,0.4905507757923377,0.0007581485557598546
366,store,181,0.48183459732755507,0.0006557574609340006
367,google,180,0.4816606498194946,0.0006328730279073708
368,wonderful,177,0.4798590130916415,0.000516164568793766
369,color,175,0.48340579710144926,0.0007829736481113575
370,reset,172,0.4765,0.0005037759581340337
371,kidnap,172,0.4816606498194946,0.00025991933926883834
372,amount,171,0.48041192568054153,0.0007460978025585038
373,everyday,171,0.48263637679062366,0.00042435220476202333
374,date,170,0.4808621062495495,0.0003859737890651587
375,control,169,0.4824967452625488,0.000606287925323857
376,asap,167,0.4761259010777246,0.00024277434552451174
377,text,167,0.4793073717488145,0.00040178472982558015
378,mad,167,0.481904211514845,0.0003301773162737633
379,man,167,0.483440829045583,0.0012487167779794783
380,enough,166,0.47861960109054386,0.0005360277430206585
381,available,166,0.4791352438411262,0.00050388019780562
382,shop,165,0.4830207805372529,0.0005058700998826523
383,bored,165,0.4747704789694684,0.0003770082666936929
384,point,165,0.48481104651162793,0.0006035261402369996
385,developer,164,0.4766361817662189,0.0005643981923849279
386,premium,162,0.47934181217216354,0.00029801932412287633
387,rumor,160,0.4812436877795412,0.0003996050153843352
388,yesterday,159,0.47961751383995976,0.00033131670522702436
389,spyware,158,0.48214801965886095,0.0005449732483725805
390,boy,157,0.4792729362741576,0.0007799702086290366
391,finish,156,0.47903202642539133,0.0003979227848850347
392,mine,155,0.4822525843996241,0.0005732365185194084
393,young,153,0.48003166150967835,0.0005969654351762736
394,strong,153,0.4791696595316765,0.0003604855723005159
395,normal,152,0.4772158237356034,0.0007688680259754706
396,set,151,0.4850578055696939,0.0007684340342940777
397,guess,151,0.48065422580877587,0.0005047741527013897
398,single,150,0.48417767455363625,0.0005198960013514678
399,tok,150,0.47906642728904847,0.00034112613598204607
400,medium,148,0.4829508434083834,0.0005200178196496536
401,offer,147,0.48246185000361613,0.0003978808814953204
402,late,147,0.47803654604084556,0.0003884825404449919
403,terrible,147,0.4840371499056741,0.0003771627772606757
404,cheap,147,0.47906642728904847,0.0002634039321440921
405,small,146,0.4786539427423405,0.0005833967516794453
406,cache,146,0.4721494797933329,0.00026022285971347256
407,event,146,0.48718323230847876,0.0005222132543205095
408,pretty,146,0.47769423558897245,0.000340790025711681
409,trust,146,0.47619387536583624,0.000524624338332345
410,favourite,146,0.48003166150967835,0.0004027671642616654
411,mom,146,0.4798590130916415,0.00043312397754704976
412,personal,146,0.4782421678973403,0.0006142962556437906
413,pop,145,0.47670430184364726,0.0003804944366761486
414,fan,145,0.48569348380050964,0.0007625570742857364
415,god,145,0.4859057469589919,0.0007356799982261327
416,family,145,0.4909478952016485,0.0008349109871730853
417,child,144,0.4818694019069633,0.0005538264327975329
418,less,144,0.4816954292728717,0.00036283173611931127
419,hairstyle,143,0.47855093256814923,0.0006282014214935433
420,card,142,0.48975846119961824,0.0005433467217579318
421,fair,141,0.47875699727285775,0.0004821891093298221
422,tik,141,0.47882572494975595,0.0003102949259281003
423,birth,140,0.48211317482113175,0.00016197329524560768
424,microphone,140,0.47731825987406984,0.00030835215466388973
425,kill,140,0.4871476559076968,0.0006991220057387126
426,fake,140,0.48211317482113175,0.0006141295829122508
427,appreciate,139,0.4813131313131313,0.00046539619621376656
428,half,139,0.47605794619282094,0.0002548151988772533
429,annoy,139,0.48361606495577786,0.0003958500654659539
430,share,136,0.47961751383995976,0.000321327785392311
431,main,136,0.48065422580877587,0.001024320352315038
432,box,135,0.47141544767154264,0.0002742433345567567
433,accessory,133,0.48382651581085,0.00046842033764646996
434,tap,132,0.47534558928316945,0.0003189011680497481
435,worth,132,0.4808621062495495,0.0004058217717250271
436,min,131,0.48541075456596083,0.0004041513871546287
437,system,131,0.48361606495577786,0.0006553710035542371
438,support,131,0.484072273419926,0.0007698827224120374
439,reply,131,0.48228744939271256,0.0005784690908509345
440,tracking,131,0.476976976976977,0.00040724119570664986
441,sell,130,0.4829508434083834,0.0005002789288327137
442,audio,130,0.48246185000361613,0.0003854983573295422
443,pass,129,0.47670430184364726,0.0005171076902167257
444,disappear,129,0.481904211514845,0.00031680850814976166
445,frustrating,128,0.4729863868406126,0.00032992211330051574
446,pick,128,0.4810701665825341,0.0003790355838004219
447,opinion,127,0.4803773313170591,0.0004211613696655976
448,beg,127,0.48260146133256165,0.00029133525376583727
449,matter,126,0.4859057469589919,0.000582947508453125
450,fashion,126,0.4842479674796748,0.0006097579010604768
451,appear,126,0.4784822837469517,0.00047576547343552967
452,die,125,0.48615362192100275,0.0016416782272404443
453,section,125,0.4816258753880586,0.0004843329603071564
454,lie,125,0.4850930773705643,0.000344187069048098
455,spin,124,0.4749394845507618,0.0004259742637246862
456,trash,124,0.48100079313577043,0.00045829115921422394
457,unfair,122,0.47982449830971735,0.0004958274207451808
458,scare,122,0.4819738458203887,0.0004371444189167866
459,careful,122,0.48438861458030785,0.0005886837780790099
460,respond,121,0.47599001070281843,0.00015265656603316376
461,server,121,0.47827645540579294,0.0004528748955918439
462,disappointed,121,0.476670239371204,0.00034775765348967695
463,side,120,0.4836511273834554,0.000460283925307852
464,impossible,120,0.48260146133256165,0.0004664858173152317
465,tablet,120,0.476976976976977,0.00030027096955076964
466,anyways,118,0.4815911059774762,0.00028936088809718467
467,afford,118,0.4776258323190377,0.00018605185240811755
468,dis,118,0.48463494369778426,0.0002548807628826844
469,forgot,118,0.4838616087618771,0.00021451459997850117
470,creative,117,0.4721494797933329,0.0004880679987901843
471,opening,116,0.48065422580877587,0.0001876230749908253
472,suggestion,115,0.4830207805372529,0.0007167985603627678
473,info,115,0.479651998849583,0.0003589230147202902
474,crazy,114,0.4783107478310748,0.0004490649726044384
475,choice,114,0.4884316883877581,0.00042109192885748166
476,birthday,114,0.48850322202694785,0.000305691128083632
477,angry,114,0.4822525843996241,0.00031420468676518216
478,yes,113,0.4882172131147541,0.0009482349576902241
479,content,113,0.483475866067546,0.0005651417237040507
480,fail,113,0.477899563005946,0.0002544405440391241
481,net,113,0.4784136546184739,8.360548274417712e-05
482,example,113,0.48467015402499275,0.0005724514257672036
483,disappoint,112,0.4788600961883569,0.0003281751580886567
484,enjoyable,112,0.483370770234041,0.00038706475458137276
485,couple,111,0.4800662061024755,0.0003913789365682529
486,interact,110,0.4859057469589919,0.00043950426077524527
487,team,110,0.4867566581539584,0.00046945070712262814
488,multiple,110,0.48089677047289503,0.00030394425942874374
489,safety,110,0.4816954292728717,0.00028090058286259103
490,job,110,0.48368619489559167,0.0006003616745402969
491,stalk,108,0.48281102989071434,0.00030442114116732797
492,reach,107,0.47803654604084556,0.0002584460912966337
493,remember,107,0.4871476559076968,0.0005325163131008706
494,hell,107,0.4850930773705643,0.0002864507281117243
495,improvement,106,0.483475866067546,0.0003312394738053871
496,suppose,106,0.48459973848612525,0.0005226368377974608
497,scam,106,0.484072273419926,0.00030038985224554364
498,short,106,0.4805157386731974,0.0004643285755367381
499,notice,105,0.48467015402499275,0.0004106643460018141
500,decide,105,0.48183459732755507,0.0003032275498165051
501,mind,105,0.4859411421911422,0.0006253022428007797
502,care,105,0.4872544007011906,0.0005123309781275151
503,red,104,0.4866146327230287,0.000524749881076471
504,gallery,103,0.47605794619282094,8.99911980240639e-05
505,walk,103,0.48361606495577786,0.0004336486859688804
506,level,103,0.48417767455363625,0.00035023660163188946
507,block,103,0.4900102835316586,0.00037329326912004495
508,due,102,0.4827062228654124,0.0004461836699273299
509,rest,102,0.477796877238218,0.00046864964418461767
510,logo,102,0.485198923558077,0.00014538804740423948
511,animation,101,0.4802044342067377,0.0003167578563479485
512,shirt,101,0.47711343155485625,0.0003189971945229968
513,battery,100,0.483090737924542,0.00021717648478454326
514,mode,99,0.4865791393143691,0.0003688477447058691
515,skin,99,0.4829858094410657,0.0003735757947551304
516,funny,99,0.4854814060112073,0.0003285145187512392
517,copy,98,0.4886105617812935,0.0005090733005712951
518,mess,98,0.48523421588594706,0.0004679361563247613
519,story,98,0.48696985181400104,0.0004012286589322267
520,excellent,98,0.47903202642539133,0.000351992881128982
521,idol,98,0.4842479674796748,0.0004130222317955862
522,address,97,0.4826712973012083,0.00019302985355376974
523,head,97,0.48900454478815425,0.0006101024889401452
524,joke,97,0.486011948127641,0.00048767843902561807
525,forever,96,0.48523421588594706,0.00019124306961303404
526,poor,96,0.47793380140421265,0.00039851695079549476
527,continue,95,0.48459973848612525,0.00031424962123122874
528,random,95,0.4860473588342441,0.00043116463344234924
529,include,95,0.4847053694688658,0.0005370718463255788
530,deserve,95,0.48526951334836693,0.00021118009999622972
531,complain,94,0.4831607155790541,0.00030944698872508277
532,feed,93,0.4816606498194946,0.000229747872949329
533,male,93,0.4786539427423405,0.000313976936969107
534,warning,93,0.48569348380050964,0.00039156269739614813
535,function,92,0.48576421757809657,0.000538583156230909
536,bore,92,0.4784822837469517,0.00014124948965691793
537,past,92,0.48242695979172695,0.0003142008794435283
538,question,92,0.4823223194273733,0.0006326979583651932
539,several,91,0.47514245014245016,0.00016484795723252488
540,virus,91,0.4874324126844951,0.0005120962352866408
541,hold,91,0.4835459553493766,0.0004052201786275298
